pedido_id,supplier_id,ingredient_id,nome_ingrediente,qtd_pedida,valor_pedido,data_pedido,data_entrega_prevista,status,order_type,date,categoria,unidade,saldo_atual,stock_position,criticidade_score,baseline_threshold,baseline_qtd_comprar,y_threshold,y_qtd_comprar,y_nivel_criticidade,consumo_ingrediente_dia,media_movel_consumo_7d,media_movel_consumo_14d,media_movel_consumo_28d,pedidos_em_aberto,qtd_em_transito,dias_para_proxima_entrega,lead_time_previsto,menor_preco_disponivel,preco_medio_disponivel,menor_lead_time,qtd_fornecedores_disponiveis,is_holiday,is_friday,flag_indisponibilidade,split_temporal
PED000000004189,FOR0003,ING0057,SALADA DE FRUTAS,359.67,4697.94,2023-11-10,2023-11-12,entregue,sexta,2023-11-10,Frutas Secas e Congeladas,UND,720.0,720.0,4.973456096762894,144.76854444711617,0.0,170.12568730425903,0.0,OK,77.0,58.57142857142857,45.5,42.32142857142857,0,0.0,9999,2,11.55,12.549999999999999,2,3,0,1,0,train
PED000000004190,FOR0016,ING0060,ARROZ PARBOILIZADO,2.0,16.71,2023-11-10,2023-11-14,entregue,sexta,2023-11-10,"Grãos, Farinhas e Massas",KG,60.75,60.75,2.8721221357680053,21.15160746245753,0.0,18.094464605314627,0.0,OK,2.8000000000000003,5.057142857142858,3.214285714285715,2.839285714285715,0,0.0,9999,4,7.91,8.703333333333333,4,3,0,1,0,train
PED000000004191,FOR0005,ING0061,AVEIA EM FLOCOS,5.0,60.01,2023-11-10,2023-11-14,entregue,sexta,2023-11-10,"Grãos, Farinhas e Massas",KG,13.49,42.39,6.521771925427602,6.499767315493893,0.0,4.970600648827226,0.0,OK,1.9341666666666668,1.7691666666666668,1.2515476190476191,1.0310416666666666,4,28.9,1,4,13.35,14.523333333333333,4,3,0,1,0,train
PED000000004192,FOR0025,ING0063,ESPAGUETE,8.0,100.54,2023-11-10,2023-11-14,entregue,sexta,2023-11-10,"Grãos, Farinhas e Massas",KG,41.85,41.85,2.67890300693933,15.622066156032275,0.0,12.673494727460852,0.0,OK,6.12,3.7885714285714287,2.4428571428571426,2.267142857142857,0,0.0,9999,4,11.51,12.67,4,3,0,1,0,train
PED000000004193,FOR0016,ING0064,FARELO DE AVEIA,0.5,5.9,2023-11-10,2023-11-24,entregue,sexta,2023-11-10,"Grãos, Farinhas e Massas",KG,0.25,0.25,0.38040516831144777,0.6571940152908711,1.5,0.5210035391003943,1.0,Emergencial,0.15333333333333335,0.13714285714285715,0.10428571428571429,0.09571428571428572,0,0.0,9999,4,12.85,13.51,4,3,0,1,0,train
PED000000004194,FOR0016,ING0069,FERMENTO QUÍMICO,2.0,70.01,2023-11-10,2023-11-14,entregue,sexta,2023-11-10,"Grãos, Farinhas e Massas",KG,49.86,49.86,3.168289525932329,15.73719812911598,0.0,12.307327999245885,0.0,OK,2.769090909090909,4.125194805194805,2.8677922077922076,2.3633766233766234,0,0.0,9999,4,31.17,32.99666666666666,4,3,0,1,0,train
PED000000004195,FOR0016,ING0070,LINGUINE,7.95,111.79,2023-11-10,2023-11-14,entregue,sexta,2023-11-10,"Grãos, Farinhas e Massas",KG,0.52,72.48,3.2361824705828224,22.396759348043396,0.0,19.468187919471944,0.0,OK,5.0,5.9142857142857155,4.271428571428571,3.3321428571428577,2,71.96000000000001,2,4,15.6,16.41,4,3,0,1,0,train
PED000000004196,FOR0025,ING0071,MASSA DE TAPIOCA,0.5,9.61,2023-11-10,2023-11-14,entregue,sexta,2023-11-10,"Grãos, Farinhas e Massas",KG,62.44,62.44,2.6166832510821285,23.86226914326675,0.0,19.083697714695305,0.0,OK,9.149999999999999,5.549999999999999,4.328571428571428,3.8571428571428568,0,0.0,9999,4,17.05,18.656666666666666,4,3,0,1,0,train
PED000000004197,FOR0004,ING0079,CREME DE LEITE FRESCO,20.5,783.25,2023-11-10,2023-11-15,entregue,sexta,2023-11-10,Laticínios,L,82.18,82.18,4.560639809396373,18.019401538942624,0.0,21.21225868179975,0.0,OK,10.58,8.82857142857143,5.888571428571429,4.913571428571428,0,0.0,9999,2,36.03,38.95666666666667,2,3,0,1,0,train
PED000000004198,FOR0019,ING0084,IOGURTE,17.0,342.2,2023-11-10,2023-11-12,entregue,sexta,2023-11-10,Laticínios,KG,116.1,290.1,14.963007624604673,19.38781341813722,0.0,20.750670560994443,0.0,OK,5.32,7.748571428571429,5.92,4.8985714285714295,3,174.0,2,2,17.81,18.866666666666664,2,3,0,1,0,train
PED000000004199,FOR0019,ING0085,IOGURTE GREGO,0.45,16.71,2023-11-10,2023-11-12,entregue,sexta,2023-11-10,Laticínios,L,0.25,0.25,0.02575729003484321,9.705990019206684,26.5,13.125632876349542,16.5,Emergencial,2.875,4.196428571428571,2.875,2.4151785714285716,0,0.0,9999,2,34.53,35.473333333333336,2,3,0,1,0,train
PED000000004200,FOR0004,ING0087,LEITE EM PÓ,3.95,194.32,2023-11-10,2023-11-12,entregue,sexta,2023-11-10,Laticínios,KG,0.66,0.66,0.49526917170830825,1.332608685744549,3.0,1.8361801143159717,2.0,Emergencial,1.1,0.4571428571428572,0.325,0.29821428571428577,0,0.0,9999,2,47.65,50.370000000000005,2,3,0,1,1,train
PED000000004201,FOR0018,ING0088,LEITE INTEGRAL,64.24,474.57,2023-11-10,2023-11-16,entregue,sexta,2023-11-10,Laticínios,L,172.1,172.1,3.772195178922423,45.62330203952029,0.0,52.03294489666314,0.0,OK,13.06345238095238,20.360646258503404,13.887049319727891,12.120416666666667,0,0.0,9999,2,7.03,7.463333333333334,2,3,0,1,0,train
PED000000004202,FOR0019,ING0092,MUSSARELA,14.82,836.34,2023-11-10,2023-11-12,entregue,sexta,2023-11-10,Laticínios,KG,53.84,53.84,4.576800912771754,11.763675332644956,0.0,12.513511046930763,0.0,OK,6.6747000000000005,4.868871428571429,3.4675357142857144,3.216607142857143,0,0.0,9999,2,48.17,52.42666666666667,2,3,0,1,0,train
PED000000004203,FOR0019,ING0095,QUEIJO DE COALHO,23.49,1548.16,2023-11-10,2023-11-12,entregue,sexta,2023-11-10,Laticínios,KG,40.12,65.12,5.955928124220594,10.933644369410814,0.0,11.147521920431267,0.0,OK,6.642857142857143,4.624489795918367,3.3873469387755106,2.9587755102040814,1,25.0,1,2,59.5,63.39333333333334,2,3,0,1,0,train
PED000000004204,FOR0019,ING0097,RICOTA,0.46,15.17,2023-11-10,2023-11-12,entregue,sexta,2023-11-10,Laticínios,KG,0.25,0.25,1.3160780904576783,0.18995833287754238,0.5,0.20312159818366532,0.5,Atencao,0.07714285714285712,0.08510204081632652,0.06489795918367346,0.04698979591836734,0,0.0,9999,2,30.12,33.28333333333333,2,3,0,1,0,train
PED000000004205,FOR0007,ING0098,ACELGA,0.5,4.84,2023-11-10,2023-11-11,entregue,sexta,2023-11-10,Legumes e Verduras,KG,0.25,0.25,0.18436502550340744,1.3560055618866795,5.5,2.12214841902955,3.5,Emergencial,0.7060000000000001,0.8822857142857143,0.6130000000000001,0.5758571428571428,0,0.0,9999,1,7.93,8.17,1,2,0,1,1,train
PED000000004206,FOR0007,ING0103,CEBOLA BRANCA,0.55,4.42,2023-11-10,2023-11-11,entregue,sexta,2023-11-10,Legumes e Verduras,KG,0.25,0.25,1.469452316898966,0.17013141367362183,0.5,0.25321891367362126,0.5,Critico,0.1056,0.11215714285714284,0.07692500000000001,0.0711125,0,0.0,9999,1,6.52,6.71,1,2,0,1,1,train
PED000000004207,FOR0023,ING0105,CEBOLINHA,4.25,99.05,2023-11-10,2023-11-11,entregue,sexta,2023-11-10,Legumes e Verduras,KG,5.62,5.62,7.551562750847265,0.7442168178195236,0.0,1.1975986360013473,0.0,OK,0.3154818181818182,0.49460779220779216,0.3176564935064935,0.27553636363636363,0,0.0,9999,1,23.72,24.189999999999998,1,2,0,1,1,train
PED000000004208,FOR0012,ING0122,MOLHO DE TOMATE ASSADO,35.5,842.2,2023-11-10,2023-11-14,entregue,sexta,2023-11-10,Molhos e Condimentos,KG,84.51,271.01,8.146435796676986,33.267309380937824,0.0,27.367309380937872,0.0,OK,10.920000000000002,8.051428571428572,5.525714285714286,5.0249999999999995,3,186.5,3,4,21.24,23.08,4,3,0,1,0,train
PED000000004209,FOR0012,ING0126,SHOYU,15.0,440.28,2023-11-10,2023-11-14,entregue,sexta,2023-11-10,Molhos e Condimentos,L,42.19,57.69,2.540955353286107,22.704058898709903,0.0,18.353201755852684,0.0,OK,4.529,5.408,3.933357142857143,3.5212142857142856,1,15.5,3,4,31.93,33.36666666666667,4,3,0,1,1,train
PED000000004210,FOR0006,ING0132,AMÊNDOAS LAMINADAS,4.0,424.13,2023-11-10,2023-11-14,entregue,sexta,2023-11-10,Nozes e Sementes,KG,30.24,30.24,11.062138796712926,2.733648578788914,0.0,2.727934293074634,0.0,OK,1.3285,0.5615714285714286,0.40057142857142863,0.3670535714285714,0,0.0,9999,4,109.62,119.88,4,3,0,1,1,train
PED000000004211,FOR0006,ING0134,CASTANHA DO PARÁ,0.5,60.03,2023-11-10,2023-11-18,entregue,sexta,2023-11-10,Nozes e Sementes,KG,0.25,0.25,37.17209544656159,0.006725475037031439,0.0,0.005068332179888606,0.0,OK,0.0016,0.0016285714285714287,0.0011,0.0008642857142857142,0,0.0,9999,4,103.63,111.59333333333332,4,3,0,1,0,train
PED000000004212,FOR0006,ING0139,MIX DE GERGELIM,5.0,272.18,2023-11-10,2023-11-15,entregue,sexta,2023-11-10,Nozes e Sementes,KG,21.38,21.38,2.4851685971185797,8.603038049325493,0.0,8.757799954087409,0.0,OK,2.2,1.8738095238095236,1.4785714285714284,1.2863095238095237,0,0.0,9999,4,54.76,57.74666666666667,4,3,0,1,0,train
PED000000004213,FOR0006,ING0142,PASTA DE PISTACHE,7.08,2419.06,2023-11-10,2023-11-14,entregue,sexta,2023-11-10,Nozes e Sementes,KG,0.24,33.24,3.8406202208181286,8.654852104309137,0.0,8.32628067573771,0.0,OK,0.7000000000000001,1.9571428571428573,1.3785714285714286,1.207142857142857,3,33.0,1,4,316.09,326.245,4,2,0,1,0,train
PED000000004214,FOR0025,ING0152,BACON,2.0,93.6,2023-11-10,2023-11-13,entregue,sexta,2023-11-10,Proteínas,KG,6.98,6.98,4.021438759415034,1.7356972013208836,0.0,1.719268629892316,0.0,OK,0.32,0.4314285714285715,0.33285714285714285,0.3321428571428572,0,0.0,9999,3,48.59,50.69,3,2,0,1,0,train
PED000000004215,FOR0008,ING0156,CHARQUE DESFIADA,0.5,35.65,2023-11-10,2023-11-13,entregue,sexta,2023-11-10,Proteínas,KG,0.25,0.25,1.8320212801021163,0.13646129699217527,0.5,0.10216070175407992,0.0,OK,0.058333333333333334,0.039880952380952385,0.026041666666666668,0.022544642857142857,0,0.0,9999,3,74.11,76.49000000000001,3,2,0,1,0,train
PED000000004216,FOR0025,ING0157,CHATEAUBRIAND DE MIGNON,6.0,1020.75,2023-11-10,2023-11-13,entregue,sexta,2023-11-10,Proteínas,KG,42.19,42.19,3.7764727284876907,11.171800522148935,0.0,10.58251480786322,0.0,OK,3.0,3.0357142857142856,2.4107142857142856,2.1964285714285716,0,0.0,9999,3,164.23,164.265,3,2,0,1,0,train
PED000000004217,FOR0007,ING0159,CLARA DE OVO,1844.68,2631.09,2023-11-10,2023-11-11,entregue,sexta,2023-11-10,Proteínas,UND,6498.0,6498.0,22.190784292981995,292.8242604771316,0.0,409.6099747628459,0.0,OK,154.0,220.0,144.78571428571428,126.21428571428571,0,0.0,9999,1,1.15,1.19,1,2,0,1,0,train
PED000000004218,FOR0008,ING0161,FRANGO DESFIADO,0.91,35.56,2023-11-10,2023-11-13,entregue,sexta,2023-11-10,Proteínas,KG,36.0,44.15,12.767365817588352,3.4580351680045744,0.0,3.8394637394331514,0.0,OK,0.96,0.9257142857142855,0.7028571428571428,0.6728571428571428,1,8.15,3,3,35.9,36.585,3,2,0,1,0,train
PED000000004219,FOR0008,ING0165,PRESUNTO SERRANO,9.65,2108.2,2023-11-10,2023-11-13,entregue,sexta,2023-11-10,Proteínas,KG,10.12,37.79,13.26386554678547,2.8490940191382217,0.0,2.7044511619953626,0.0,OK,0.44999999999999996,0.8057142857142858,0.5207142857142857,0.5282142857142856,3,27.67,1,3,199.87,207.66,3,2,0,1,0,train
PED000000004220,FOR0025,ING0166,SALMÃO DEFUMADO,1.5,197.11,2023-11-10,2023-11-15,entregue,sexta,2023-11-10,Proteínas,KG,3.82,3.82,3.166389612660275,1.2064213401681125,0.0,1.328564197310971,0.0,OK,0.36,0.39714285714285713,0.3028571428571429,0.21928571428571428,0,0.0,9999,3,137.03,141.66500000000002,3,2,0,1,0,train
PED000000004221,FOR0025,ING0167,TOFU FIRME,73.0,2137.52,2023-11-10,2023-11-13,entregue,sexta,2023-11-10,Proteínas,KG,570.0,570.0,10.613229861415642,53.70655374875399,0.0,64.63512517732542,0.0,OK,19.0,13.0,10.857142857142858,9.357142857142858,0,0.0,9999,3,31.91,32.965,3,2,0,1,0,train
PED000000004222,FOR0018,ING0168,APARAS DE PÃO,1.0,7.29,2023-11-10,2023-11-13,entregue,sexta,2023-11-10,Semi-prontos e Preparados,KG,0.75,0.75,6.977085798292002,0.10749473658237094,0.0,0.09814408723172179,0.0,OK,0.03,0.03584415584415584,0.025227272727272727,0.01948051948051948,0,0.0,9999,3,7.9,8.270000000000001,3,3,0,1,0,train
PED000000004223,FOR0018,ING0169,ARROZ PARBOILIZADO COZIDO,2.0,16.89,2023-11-10,2023-11-13,entregue,sexta,2023-11-10,Semi-prontos e Preparados,KG,19.13,36.129999999999995,7.209984764216943,5.011106289615576,0.0,6.20753486104413,0.0,OK,1.1,1.6571428571428573,1.1,0.867857142857143,2,17.0,1,3,8.05,8.673333333333334,3,3,0,1,0,train
PED000000004224,FOR0025,ING0171,BASE DE BISCOITO,56.71,1622.24,2023-11-10,2023-11-13,entregue,sexta,2023-11-10,Semi-prontos e Preparados,KG,101.25,101.25,4.236285716474229,23.90065419956335,0.0,22.50958277099211,0.0,OK,4.6899999999999995,7.588571428571429,5.092142857142858,4.310357142857143,0,0.0,9999,3,25.99,28.64,3,3,0,1,0,train
PED000000004225,FOR0018,ING0178,BOLINHA DE RICOTA MARINADA,72.0,2374.06,2023-11-10,2023-11-14,entregue,sexta,2023-11-10,Semi-prontos e Preparados,UND,844.0,1245.0,6.064585529639625,205.2902039084576,0.0,170.2902039084576,0.0,OK,30.0,55.0,33.57142857142857,35.0,2,401.0,1,3,31.77,33.0,3,3,0,1,0,train
PED000000004226,FOR0018,ING0181,CALDA DE CARAMELO,6.5,261.63,2023-11-10,2023-11-13,entregue,sexta,2023-11-10,Semi-prontos e Preparados,KG,10.12,18.119999999999997,6.337121926734962,2.859342176068223,0.0,4.380770747496794,0.0,OK,0.96,0.9600000000000001,0.6214285714285713,0.4928571428571429,1,8.0,3,3,36.49,39.093333333333334,3,3,0,1,0,train
PED000000004227,FOR0018,ING0188,CROISSANT,101.35,539.3,2023-11-10,2023-11-16,entregue,sexta,2023-11-10,Semi-prontos e Preparados,UND,0.0,0.0,0.0,45.68681604069046,100.0,45.65110175497618,64.0,Emergencial,12.0,9.571428571428571,7.357142857142857,7.678571428571429,0,0.0,9999,3,5.21,5.37,3,2,0,1,0,train
PED000000004228,FOR0018,ING0189,CRUMBLE,1.5,51.83,2023-11-10,2023-11-13,entregue,sexta,2023-11-10,Semi-prontos e Preparados,KG,5.4,5.4,4.149677154023594,1.3013060533550358,0.0,1.1245203390693208,0.0,OK,0.69,0.4457142857142857,0.3064285714285714,0.2389285714285714,0,0.0,9999,3,30.29,32.71333333333333,3,3,0,1,0,train
PED000000004229,FOR0018,ING0191,EMPANAMENTO MOLHADO,37.94,947.01,2023-11-10,2023-11-13,entregue,sexta,2023-11-10,Semi-prontos e Preparados,KG,285.0,460.63,13.386117360138547,34.411023570708664,0.0,38.6097140468993,0.0,OK,11.049999999999999,9.41047619047619,7.419285714285714,6.458214285714286,3,175.63,1,3,20.88,22.83,3,3,0,1,0,train
PED000000004230,FOR0014,ING0194,GELATINA EM PÓ INCOLOR,0.5,38.55,2023-11-10,2023-11-18,entregue,sexta,2023-11-10,Semi-prontos e Preparados,KG,2.03,2.03,4.413609304030152,0.45994102788988767,0.0,0.4356553136041722,0.0,OK,0.08,0.14285714285714285,0.09571428571428572,0.08142857142857143,0,0.0,9999,3,80.76,87.51333333333334,3,3,0,1,0,train
PED000000004231,FOR0014,ING0195,GELATINA EM PÓ SEM SABOR,1.5,137.46,2023-11-10,2023-11-13,entregue,sexta,2023-11-10,Semi-prontos e Preparados,KG,2.25,4.640000000000001,7.001118848253768,0.6627512117091567,0.0,0.7063226402805818,0.0,OK,0.18,0.21142857142857144,0.13642857142857143,0.12214285714285715,1,2.39,2,3,93.12,97.46666666666665,3,3,0,1,0,train
PED000000004232,FOR0025,ING0204,MIX DE GRÃOS,0.5,11.06,2023-11-10,2023-11-13,entregue,sexta,2023-11-10,Semi-prontos e Preparados,KG,3.38,7.88,10.286685201578619,0.7660388011864809,0.0,0.9256816583293361,0.0,OK,0.42,0.2785714285714286,0.14785714285714285,0.11678571428571428,2,4.5,1,3,21.8,22.72666666666667,3,3,0,1,0,train
PED000000004233,FOR0018,ING0206,MOUSSE DE LIMÃO SICILIANO,89.4,1409.34,2023-11-10,2023-11-16,entregue,sexta,2023-11-10,Semi-prontos e Preparados,KG,283.5,283.5,4.402738345153233,64.39174390458423,0.0,60.99174390458441,0.0,OK,11.2,20.0,13.4,11.4,0,0.0,9999,3,13.73,14.573333333333332,3,3,0,1,0,train
PED000000004234,FOR0018,ING0214,PÃO CIABATTA,126.0,510.56,2023-11-10,2023-11-13,entregue,sexta,2023-11-10,Semi-prontos e Preparados,UND,0.0,0.0,0.0,119.16105863963446,284.0,122.87534435392018,172.0,Emergencial,28.0,31.142857142857142,22.785714285714285,23.428571428571427,0,0.0,9999,3,4.11,4.1850000000000005,3,2,0,1,0,train
PED000000004235,FOR0018,ING0215,PÃO DE CAIXA,54.5,1095.52,2023-11-10,2023-11-13,entregue,sexta,2023-11-10,Semi-prontos e Preparados,KG,206.71,206.71,3.292454880278228,62.7829408500602,0.0,59.01240513577454,0.0,OK,17.115,20.946428571428573,14.709285714285715,12.57017857142857,0,0.0,9999,3,21.16,21.92,3,2,0,1,0,train
PED000000004236,FOR0025,ING0217,SORVETE DE CHOCOLATE,10.5,470.69,2023-11-10,2023-11-13,entregue,sexta,2023-11-10,Semi-prontos e Preparados,KG,47.25,47.25,4.580004826326873,10.31658301502143,0.0,9.752297300735705,0.0,OK,3.0,2.6000000000000005,2.1000000000000005,1.9214285714285713,0,0.0,9999,3,36.15,39.026666666666664,3,3,0,1,0,train
PED000000004237,FOR0014,ING0218,SORVETE DE CREME,74.0,1894.54,2023-11-10,2023-11-13,entregue,sexta,2023-11-10,Semi-prontos e Preparados,KG,179.35,265.85,6.062528165310732,43.85134266611263,0.0,45.02634266611308,0.0,OK,12.200000000000001,14.265714285714285,9.771428571428572,8.775,1,86.5,2,3,31.32,33.276666666666664,3,3,0,1,0,train
PED000000004238,FOR0018,ING0220,TORRADINHA DE CIABATTA,7.0,234.88,2023-11-10,2023-11-14,entregue,sexta,2023-11-10,Semi-prontos e Preparados,KG,16.88,24.38,5.93793555070739,4.105804078169153,0.0,3.405804078169158,0.0,OK,0.6000000000000001,1.1,0.6714285714285715,0.7000000000000002,1,7.5,2,3,27.2,28.695,3,2,0,1,0,train
PED000000004239,FOR0009,ING0221,ALECRIM,12.5,321.94,2023-11-10,2023-11-14,entregue,sexta,2023-11-10,Temperos e Especiarias,KG,33.75,33.75,2.993087126031879,11.275983150127828,0.0,9.043800610445311,0.0,OK,2.403277777777778,2.4328968253968255,1.931468253968254,1.759573412698413,0,0.0,9999,4,25.9,28.040000000000003,4,3,0,1,0,train
PED000000004240,FOR0024,ING0234,PIMENTA DO REINO,1.0,132.8,2023-11-10,2023-11-14,entregue,sexta,2023-11-10,Temperos e Especiarias,KG,0.02,2.04,3.543781955759309,0.5756561846827563,0.0,0.45993781733581607,0.0,OK,0.12245714285714285,0.1251387755102041,0.09898367346938776,0.09021530612244899,2,2.02,2,4,106.24,113.22333333333334,4,3,0,1,0,train
PED000000004241,FOR0024,ING0236,PÁPRICA DOCE,101.5,7656.6,2023-11-10,2023-11-14,entregue,sexta,2023-11-10,Temperos e Especiarias,KG,337.5,573.0,5.083564946607546,112.71617575819198,0.0,90.41318369470005,0.0,OK,24.021346666666666,24.312643174603174,19.30443365079365,17.588960238095236,2,235.5,2,4,59.61,64.45,4,3,0,1,1,train
PED000000004242,FOR0009,ING0238,SAL DE COZINHA,11.22,48.25,2023-11-10,2023-11-14,entregue,sexta,2023-11-10,Temperos e Especiarias,KG,65.4,95.29,5.0140329698641475,19.004661631210183,0.0,17.8618413364256,0.0,OK,3.9959636507936507,4.480688571428571,3.2250452040816326,2.8001341213151925,2,29.89,2,4,4.19,4.66,4,3,0,1,1,train
PED000000004243,FOR0009,ING0239,ÁCIDO CÍTRICO,0.55,27.36,2023-11-10,2023-11-14,entregue,sexta,2023-11-10,Temperos e Especiarias,KG,0.0,0.0,0.0,0.06413607261053908,0.5,0.04940879988326634,0.5,Emergencial,0.01309090909090909,0.015584415584415586,0.01122077922077922,0.008863636363636363,0,0.0,9999,4,53.5,56.67666666666667,4,3,0,1,0,train
PED000000004244,FOR0010,ING0240,AZEITE DE OLIVA,4.5,194.38,2023-11-10,2023-11-14,entregue,sexta,2023-11-10,Óleos e Gorduras,L,10.46,20.46,5.048124485018936,4.052990384987159,0.0,3.291538004034777,0.0,OK,0.7539666666666666,1.051238095238095,0.7561880952380953,0.6031297619047618,1,10.0,1,4,40.83,42.335,4,2,0,1,0,train
PED000000004245,FOR0010,ING0241,GORDURA DE PALMA,0.5,11.75,2023-11-10,2023-11-20,entregue,sexta,2023-11-10,Óleos e Gorduras,KG,0.25,0.25,0.5427623057606576,0.46060678375524977,1.0,0.389892498040963,0.5,Critico,0.06999999999999999,0.11214285714285713,0.07142857142857141,0.06142857142857142,0,0.0,9999,4,21.37,21.91,4,2,0,1,0,train
PED000000004246,FOR0025,ING0244,ÓLEO DE SOJA,0.5,4.27,2023-11-10,2023-11-14,entregue,sexta,2023-11-10,Óleos e Gorduras,L,0.0,0.0,0.0,10.484695890941987,21.0,8.069508043075537,12.5,Emergencial,0.7390211038961039,2.387104591836735,1.645963358070501,1.4886131145640076,0,0.0,9999,4,9.17,9.365,4,2,0,1,0,train
PED000000004247,FOR0014,ING0026,BRIGADEIRO MOLE,7.14,321.63,2023-11-13,2023-11-17,entregue,emergencial,2023-11-13,Chocolates e Cacau,KG,9.45,13.45,4.179820878357095,3.217841240432917,0.0,1.9064126690043453,0.0,OK,0.0,0.5228571428571428,0.40285714285714286,0.4178571428571428,1,4.0,1,4,40.01,43.25666666666666,4,3,0,0,0,train
PED000000004248,FOR0014,ING0027,CACAU EM PÓ,3.5,321.84,2023-11-13,2023-11-17,entregue,emergencial,2023-11-13,Chocolates e Cacau,KG,0.1,7.93,2.3754858065942295,3.3382645259284303,0.0,2.4935026211665363,0.0,OK,0.24666666666666665,0.8190476190476189,0.6065079365079366,0.478968253968254,2,7.83,1,4,72.14,77.8,4,3,0,0,0,train
PED000000004249,FOR0005,ING0069,FERMENTO QUÍMICO,10.76,337.41,2023-11-13,2023-11-17,entregue,emergencial,2023-11-13,"Grãos, Farinhas e Massas",KG,49.86,51.86,3.250529780221522,15.954322374017988,0.0,8.691724971420625,0.0,OK,0.24,3.2872727272727276,2.7864935064935064,2.383376623376623,1,2.0,1,4,31.17,32.99666666666666,4,3,0,0,0,train
PED000000004250,FOR0019,ING0079,CREME DE LEITE FRESCO,29.0,890.82,2023-11-13,2023-11-15,entregue,emergencial,2023-11-13,Laticínios,L,82.18,102.68,5.555809428182645,18.481555447013875,0.0,10.231555447013966,0.0,OK,0.8,6.8014285714285725,6.1850000000000005,5.075000000000001,1,20.5,2,2,36.03,38.95666666666667,2,3,0,0,0,train
PED000000004251,FOR0004,ING0088,LEITE INTEGRAL,70.0,555.88,2023-11-13,2023-11-19,entregue,emergencial,2023-11-13,Laticínios,L,172.1,236.33999999999997,5.111042789828716,46.24105289635432,0.0,27.066767182068396,0.0,OK,2.4141666666666666,16.462534013605442,13.904200680272108,12.275416666666668,1,64.24,3,2,7.03,7.463333333333334,2,3,0,0,0,train
PED000000004252,FOR0019,ING0091,MANTEIGA SEM SAL,8.44,656.51,2023-11-13,2023-11-15,entregue,emergencial,2023-11-13,Laticínios,KG,0.12,0.12,0.049307742202853624,2.4336948852031424,7.0,1.507980599488864,3.5,Emergencial,0.18,0.8828571428571428,0.6842857142857143,0.6228571428571429,0,0.0,9999,2,80.35,83.97666666666667,2,3,0,0,0,train
PED000000004253,FOR0023,ING0107,CENOURA EM FIOS,1.32,21.26,2023-11-13,2023-11-14,entregue,emergencial,2023-11-13,Legumes e Verduras,KG,6.08,6.08,9.246237085746623,0.6575647956694209,0.0,0.38113622424084953,0.0,OK,0.0,0.33857142857142847,0.255,0.2764285714285714,0,0.0,9999,1,17.28,17.55,1,2,0,0,0,train
PED000000004254,FOR0006,ING0132,AMÊNDOAS LAMINADAS,3.5,401.83,2023-11-13,2023-11-17,entregue,emergencial,2023-11-13,Nozes e Sementes,KG,11.34,15.34,5.271789371107607,2.9098279388914685,0.0,1.4371136531771878,0.0,OK,0.001,0.5595,0.4085357142857143,0.3996785714285714,1,4.0,1,4,109.62,119.88,4,3,0,0,1,train
PED000000004255,FOR0008,ING0157,CHATEAUBRIAND DE MIGNON,5.5,994.94,2023-11-13,2023-11-16,entregue,emergencial,2023-11-13,Proteínas,KG,42.19,42.19,3.8140925489300703,11.061608877801127,0.0,4.865180306372557,0.0,OK,2.25,2.7857142857142856,2.357142857142857,2.232142857142857,0,0.0,9999,3,164.23,164.265,3,2,0,0,0,train
PED000000004256,FOR0008,ING0163,OVO,366.0,298.28,2023-11-13,2023-11-14,entregue,emergencial,2023-11-13,Proteínas,UND,294.0,294.0,0.49548842674698124,593.3539193441741,2075.0,367.79748381541754,533.0,Critico,25.128823953823954,338.6275345289631,286.4049520717378,253.64810219542363,0,0.0,9999,1,0.8,0.8300000000000001,1,2,0,0,1,train
PED000000004257,FOR0025,ING0166,SALMÃO DEFUMADO,6.24,1026.45,2023-11-13,2023-11-16,entregue,emergencial,2023-11-13,Proteínas,KG,3.82,5.32,4.285568994600296,1.2413754175240348,0.0,0.7142325603811774,0.0,OK,0.28,0.3885714285714286,0.3028571428571429,0.2357142857142857,1,1.5,2,3,137.03,141.66500000000002,3,2,0,0,0,train
PED000000004258,FOR0018,ING0206,MOUSSE DE LIMÃO SICILIANO,89.0,1333.09,2023-11-13,2023-11-16,entregue,emergencial,2023-11-13,Semi-prontos e Preparados,KG,283.5,372.9,5.708283832739939,65.32611392958896,0.0,30.82611392958897,0.0,OK,0.0,20.2,13.899999999999997,11.499999999999998,1,89.4,3,3,13.73,14.573333333333332,3,3,0,0,0,train
PED000000004259,FOR0025,ING0221,ALECRIM,14.5,505.38,2023-11-13,2023-11-17,entregue,emergencial,2023-11-13,Temperos e Especiarias,KG,33.75,46.25,4.133303442100027,11.189597049400646,0.0,4.439343081146645,0.0,OK,1.8000000000000003,2.232142857142857,1.8885674603174605,1.788202380952381,1,12.5,1,4,25.9,28.040000000000003,4,3,0,0,0,train
PED000000004260,FOR0016,ING0069,FERMENTO QUÍMICO,7.97,283.71,2023-11-14,2023-11-18,entregue,emergencial,2023-11-14,"Grãos, Farinhas e Massas",KG,132.96,143.72,9.055187992500782,15.871564468791185,0.0,8.447148884375624,0.0,OK,0.36,2.742077922077922,2.755064935064935,2.334740259740259,1,10.76,3,4,31.17,32.99666666666666,4,3,0,0,0,train
